"id" "log2FoldChange"
"1401" "YJR130C" -2.08369425738073
"1402" "YMR285C" 0.0543898420701139
"1403" "YBR104W" 1.31183498418089
"1404" "YPL263C" -0.124029532201158
"1405" "YER096W" -1.83557572071647
"1406" "YIL128W" -0.795943222043772
"1407" "YDR311W" 0.391178910278135
"1408" "YKL088W" -0.575784064716015
"1409" "YJL046W" -4.4375284185547
"1410" "YLR228C" -0.549968980262846
"1411" "YER053C-A" NA
"1412" "YKL056C" 3.04896797346775
"1413" "YPL037C" 3.36206039296635
"1414" "YDR459C" -0.650500059779528
"1415" "YNR004W" -3.33903718288347
"1416" "YNL192W" -0.286853031838059
"1417" "YGL068W" -0.153763102732852
"1418" "YOR357C" 2.31078202229505
"1419" "YDL157C" -1.03012512577381
"1420" "YOR007C" -0.0696709336388239
"1421" "YJL029C" -0.628071788924548
"1422" "YBR105C" -2.28503218065399
"1423" "YDL013W" 0.445880838867095
"1424" "YGL200C" 1.585559318483
"1425" "YJR052W" -0.993467342461658
"1426" "YNL194C" -1.43537395564468
"1427" "YPL012W" 1.944795864695
"1428" "YBL047C" -0.292947018669783
"1429" "YKR001C" 1.60880349148631
"1430" "YNR072W" 0.809793135178413
"1431" "YBR154C" 2.08937255828995
"1432" "YPL156C" -1.44071382190337
"1433" "YKL048C" -1.45364805157681
"1434" "YJL020C" -1.67675387049161
"1435" "YPL105C" -1.49816344749963
"1436" "YLR251W" -1.53302510645393
"1437" "YHR049C-A" -2.65923758171391
"1438" "YGR113W" -1.20666347473022
"1439" "YGL008C" 3.36480146132699
"1440" "YBR253W" -3.06894374496863
"1441" "YLR212C" 0.613830998227978
"1442" "YCR020C" 0.360597728650053
"1443" "YHR060W" -2.18864491038773
"1444" "YJR141W" -0.810100113569515
"1445" "YDR361C" 1.99514768626454
"1446" "YPL009C" 0.662513588335047
"1447" "YNL027W" 0.0326775142776985
"1448" "YNL065W" 1.12642187395151
"1449" "YHL038C" -1.86229921517523
"1450" "YNL211C" 2.05311497715286
"1451" "YPL070W" -0.269123620881503
"1452" "YOL111C" -0.456763369211025
"1453" "YER009W" -0.390539963631708
"1454" "YDR075W" -1.56764416484021
"1455" "YFL034C-B" 0.134580767806672
"1456" "YIR011C" -1.22145259072793
"1457" "YMR297W" -1.87762163144541
"1458" "YIL139C" -1.57737266346195
"1459" "YDR254W" -0.606693426104449
"1460" "YNL301C" 0.929745366407505
"1461" "YPL005W" -1.82494918647621
"1462" "YGL105W" 2.25953069681798
"1463" "YBR255C-A" -1.29293086552178
"1464" "YDL224C" -0.169468289808884
"1465" "YKL188C" -1.08341374986607
"1466" "YGR090W" 1.11814292184745
"1467" "YKL062W" -0.218269642496792
"1468" "YER044C" 2.40395384874553
"1469" "YNL315C" -1.14736713165567
"1470" "YLL049W" 0.57187846896638
"1471" "YKL216W" -0.823638071978628
"1472" "YJL158C" 1.40057004271469
"1473" "YDR162C" 1.00081187690054
"1474" "YCR024C-B" 2.66838633486932
"1475" "YJL202C" -1.88085527885185
"1476" "YCR059C" 0.17141028442331
"1477" "YDL183C" 0.0243453997658262
"1478" "YKR046C" 3.27278709374584
"1479" "YCL039W" -1.29629800747785
"1480" "YER140W" -1.15428570570078
"1481" "YPL069C" 1.70646720168818
"1482" "YOR386W" -2.44359868828839
"1483" "YHR207C" -0.787880969462933
"1484" "YPL151C" 0.120503010108577
"1485" "YNL042W" 0.675382587586693
"1486" "YCR064C" 0.1336565284098
"1487" "YDR171W" -1.86195970938972
"1488" "YPL157W" -1.46322592802981
"1489" "YDR479C" -1.29626693020353
"1490" "YAL034W-A" -1.28162372358753
"1491" "YBR013C" 0.516473179450694
"1492" "YOR258W" -1.42989126672998
"1493" "YNR057C" 1.01985394235579
"1494" "YGR161W-C" -0.69344924832162
"1495" "YIL015W" -1.30405277371481
"1496" "YHR127W" -2.27143314432827
"1497" "YFL018C" -0.848665148566484
"1498" "YNL328C" 4.06566460510698
"1499" "YCL049C" -2.44212930210064
"1500" "YHR111W" -1.31629775757207
"1501" "YLR072W" -1.35877384815112
"1502" "YGL055W" 3.37214160533023
"1503" "YBR288C" -0.754052676487634
"1504" "YOL055C" -0.205183242081185
"1505" "YGL065C" -0.660791408868669
"1506" "YOR347C" -1.72787155278858
"1507" "YHR013C" 1.29875750319536
"1508" "YOR307C" -1.69384380311727
"1509" "YNL144C" -1.12497052671834
"1510" "YIR038C" 1.40278279184642
"1511" "YAL046C" -0.534924364229983
"1512" "YPL193W" 0.592710145349712
"1513" "YGR208W" 1.47146116886174
"1514" "YJL045W" -0.778642761136009
"1515" "YDR347W" -0.732324595034424
"1516" "YKR078W" -1.37387474857555
"1517" "YDR201W" -2.69774400994156
"1518" "YLR027C" -1.28194288908188
"1519" "YOR275C" -1.18528701189451
"1520" "YML077W" 1.1723458094809
"1521" "YGL245W" 1.03592124174893
"1522" "YHR058C" -1.82858194838565
"1523" "YPR181C" 1.98748860320947
"1524" "YER190W" 2.19280343310467
"1525" "YBR106W" 2.86035751608312
"1526" "YHR018C" -0.239503739121045
"1527" "YBR170C" 0.047131490720235
"1528" "YMR304W" -1.48105854213686
"1529" "YDL211C" -3.58282679432888
"1530" "YPL078C" 1.74167702032388
"1531" "YDR273W" -2.22845818760471
"1532" "YOL007C" -0.275416568964401
"1533" "YDR399W" 2.58803910531528
"1534" "YLR064W" 1.12594768873925
"1535" "YKL181W" 1.31965204630567
"1536" "YGR192C" 3.46177776856221
"1537" "YGL045W" -1.2417345313529
"1538" "YDL078C" -0.630105466576723
"1539" "YHR200W" 0.236896931287314
"1540" "YOL041C" 0.861565978807943
"1541" "YDR524C" 0.201922076598855
"1542" "YLR111W" 0.0917328390576711
"1543" "YMR122C" -1.11453244108812
"1544" "YGR270W" -0.548539902283475
"1545" "YPR125W" 0.178619795262156
"1546" "YEL046C" 1.35238968633772
"1547" "YIR015W" -0.804166750657911
"1548" "YGR136W" -2.05733529311888
"1549" "YMR242C" 4.13863279592235
"1550" "YDR204W" -0.275685318194618
"1551" "YMR145C" 2.75606891650846
"1552" "YPL161C" -1.81029909921874
"1553" "YLL031C" -0.188296028070232
"1554" "YDR300C" -0.805602368871559
"1555" "YLR229C" 2.81979588841241
"1556" "YLR421C" -1.31987405149841
"1557" "YJR151C" -2.00159811815514
"1558" "YPL096W" -0.231689662622273
"1559" "YML038C" -2.04093124058621
"1560" "YJL082W" -0.12138111327499
"1561" "YIL006W" -0.308494668300303
"1562" "YLR392C" -0.750159318030588
"1563" "YGR075C" 1.58367710381585
"1564" "YBR268W" -2.72745409509302
"1565" "YDR316W" -0.904818748912026
"1566" "YNR070W" 1.22100460349282
"1567" "YKR020W" -2.35089687006858
"1568" "YNL145W" NA
"1569" "YHR068W" 0.994047645911832
"1570" "YGL160W" -0.608172006339038
"1571" "YGR042W" -0.227889958472692
"1572" "YDR430C" -0.229404544398343
"1573" "YPR160W" -0.511615018440104
"1574" "YER007W" -1.349890608292
"1575" "YFL033C" 0.933529418515253
"1576" "YDR522C" -2.0216641239507
"1577" "YDL089W" -3.07758537857955
"1578" "YEL062W" -2.31136858406271
"1579" "YBR026C" -1.99956451753384
"1580" "YLR143W" -0.106916382008832
"1581" "YMR125W" -0.0266674002305267
"1582" "YLR126C" -2.27523688275967
"1583" "YGL086W" -0.273262607890176
"1584" "YNL129W" 0.659694701635358
"1585" "YGL048C" 1.06435603091248
"1586" "YER106W" -0.907422498703145
"1587" "YBR083W" -2.95120734760697
"1588" "YJR012C" 0.845485094982452
"1589" "YGR169C" -2.16536218374112
"1590" "YMR074C" 0.156661924376521
"1591" "YJL127W-A" NA
"1592" "YDR341C" 1.489101183563
"1593" "YMR269W" 0.251080534424715
"1594" "YHR138C" -2.45534404609099
"1595" "YFL021W" -0.538691389098179
"1596" "YML026C" 2.43757314984709
"1597" "YPL144W" -4.12890918094045
"1598" "YEL053C" 0.668419308476628
"1599" "YHL020C" -1.61247118085323
"1600" "YGR106C" -3.49768205829106
"1601" "YJR128W" -0.0384844145984671
"1602" "YMR194C-B" -2.04811217727752
"1603" "YLR452C" 0.261593945388604
"1604" "YMR005W" 0.338937853596997
"1605" "YLR363C" -1.14109252776012
"1606" "YIL023C" -1.5405696130688
"1607" "YGL115W" -1.38628796344717
"1608" "YKL138C" -3.30218538733333
"1609" "YGL002W" -1.50632370501689
"1610" "YOL109W" 2.46193312448517
"1611" "YLR179C" 1.85341437827883
"1612" "YOR312C" 2.75320072796002
"1613" "YNL230C" 0.854162439851533
"1614" "YHL028W" -1.26306275295516
"1615" "YCR015C" -0.0171581250333631
"1616" "YPR199C" 3.72354984651671
"1617" "YMR313C" -0.119449170999073
"1618" "YLR361C" -0.69609534171641
"1619" "YBR077C" -2.54913482268897
"1620" "YOR298W" 2.1689410766725
"1621" "YDR380W" 1.90509842048644
"1622" "YMR135W-A" -0.597814669110994
"1623" "YGL226C-A" -1.98512933267933
"1624" "YDL177C" -1.6397453120052
"1625" "YOL084W" 0.312298250850938
"1626" "YLR069C" 0.668231094468621
"1627" "YDR060W" 0.223165114895015
"1628" "YGR149W" -0.129330119867262
"1629" "YPL213W" -1.04759484501278
"1630" "YPL203W" -2.6827271150261
"1631" "YLL041C" -0.441600797749299
"1632" "YBL026W" -1.33247762231726
"1633" "YNR021W" 0.237776378155817
"1634" "YGR080W" 0.732087529026916
"1635" "YBR195C" -0.732774216003067
"1636" "YPL191C" -3.87476792432357
"1637" "YMR013C" -1.6503130010783
"1638" "YPL148C" -0.304098690641661
"1639" "YFL038C" -0.521480768210633
"1640" "YPL088W" 2.19337870325252
"1641" "YPL240C" 4.4139215300888
"1642" "YGL145W" -1.7824576860241
"1643" "YIL037C" -2.43068173474342
"1644" "YPR060C" 1.21389227417365
"1645" "YNL004W" 0.363886478876014
"1646" "YEL018W" -1.76184879359568
"1647" "YEL043W" 0.415939854198856
"1648" "YLR323C" -1.96237723149246
"1649" "YPL053C" -0.346170358630862
"1650" "YGL172W" 0.331201984518226
"1651" "YJR070C" 1.72515369475554
"1652" "YDL143W" 0.936520895059109
"1653" "YKL162C" -0.118035296479549
"1654" "YHL027W" -1.7150612978684
"1655" "YMR290C" 2.68956794682469
"1656" "YDL021W" -1.57976929036681
"1657" "YPL211W" 1.22193142479773
"1658" "YDR452W" 0.28720954820173
"1659" "YAL038W" 3.01309241788257
"1660" "YBL071W-A" 1.74178038764461
"1661" "YBR074W" -2.104782820915
"1662" "YMR024W" 0.822618055779816
"1663" "YOL047C" -2.7755336474003
"1664" "YLR147C" 1.29427567281494
"1665" "YDL018C" -0.835834677551246
"1666" "YML012W" 0.316004127611196
"1667" "YIL061C" 0.445999147808103
"1668" "YHR187W" -1.52396740183701
"1669" "YGR155W" 0.763318070645166
"1670" "YLR136C" -0.495231166761601
"1671" "YKR015C" -1.8879618945417
"1672" "YLR320W" 0.0994422995608892
"1673" "YDL060W" 0.602297591643812
"1674" "YIL069C" 2.71079253830436
"1675" "YHR075C" 0.125628193665106
"1676" "YIL085C" -1.66201378677617
"1677" "YGL195W" 0.756010353393015
"1678" "YOL119C" 0.0740967710686826
"1679" "YDR062W" 1.19744063481404
"1680" "YNL289W" -1.44793286158158
"1681" "YJR105W" 0.479970116446576
"1682" "YER161C" 0.312911326706968
"1683" "YNR036C" 0.678057040379427
"1684" "YMR247C" -0.2609165938932
"1685" "YAL067C" 1.97113559117737
"1686" "YMR111C" 0.0937532721749971
"1687" "YJL096W" -1.2430790531554
"1688" "YBR136W" -0.105457121756445
"1689" "YKL059C" -1.21010030914124
"1690" "YMR090W" -2.15242305242465
"1691" "YNR061C" -0.75111950121148
"1692" "YGR235C" -1.70769835764977
"1693" "YGR119C" 0.508376252654714
"1694" "YER121W" -0.55558880321874
"1695" "YJL204C" -1.33258707828729
"1696" "YER180C-A" -1.71572267603797
"1697" "YNL154C" 1.1150807989194
"1698" "YGR209C" 0.984238112128388
"1699" "YBL064C" -0.39220671235748
"1700" "YDL012C" -1.67397860870539
"1701" "YDL181W" -0.100127024609216
"1702" "YMR133W" -3.22956550662026
"1703" "YKL029C" 2.05869568290519
"1704" "YPR106W" -1.11249641396789
"1705" "YNL039W" -0.82789697215535
"1706" "YDL149W" 0.160986376009962
"1707" "YLR007W" 1.1839381081004
"1708" "YGR187C" 0.98556650363123
"1709" "YER170W" -1.07497705751058
"1710" "YBR282W" 0.130997650064738
"1711" "YDR009W" 0.417092468111957
"1712" "YPL269W" -1.36582005652539
"1713" "YER013W" 0.280080239579645
"1714" "YHR137W" 0.920847726739624
"1715" "YDR407C" -1.45958623439607
"1716" "YER060W" 1.95479707392163
"1717" "YGR058W" -0.795568727089163
"1718" "YGL009C" 2.44905904442755
"1719" "YIL008W" 0.180404093938274
"1720" "YHR101C" -3.07807025691329
"1721" "YBR192W" 0.158434139705673
"1722" "YBL009W" -2.49320304355554
"1723" "YDR279W" -4.70564914968829
"1724" "YLR243W" 1.28054396628215
"1725" "YER029C" 0.856928671926301
"1726" "YJL025W" 1.05090557546569
"1727" "YDR427W" 0.790983372714476
"1728" "YDR246W" 0.190470560204331
"1729" "YLR187W" -1.84712376089628
"1730" "YER182W" -3.66144081203204
"1731" "YDL024C" 0.265860963979825
"1732" "YMR137C" -0.531018036287447
"1733" "YNL163C" 0.660943524449725
"1734" "YMR228W" 0.384020813814706
"1735" "YOL148C" 0.815362434821622
"1736" "YJR069C" 1.45656372958675
"1737" "YIL066C" -3.21549054230087
"1738" "YDR411C" -1.86011151612852
"1739" "YNL061W" 0.853964378638967
"1740" "YDR309C" -1.12844787580827
"1741" "YER095W" 1.15946497587293
"1742" "YCR054C" -1.44193290918846
"1743" "YDR499W" -1.36718754371097
"1744" "YJL138C" 2.42096205270374
"1745" "YKR004C" -2.10190649915304
"1746" "YJL063C" -0.533347286978544
"1747" "YMR206W" -1.53435344658472
"1748" "YMR154C" -1.80177846454353
"1749" "YLR410W" 0.520284189564286
"1750" "YER092W" -1.93002503931102
"1751" "YBR101C" 0.651894511133497
"1752" "YIL042C" -1.76211655238166
"1753" "YOL004W" 0.114199175335284
"1754" "YHR112C" -1.86033483496297
"1755" "YGL029W" 2.82615161448886
"1756" "YJR060W" -3.40327299436565
"1757" "YDR437W" 1.79026005680295
"1758" "YHL022C" -0.871535042212111
"1759" "YGR017W" 1.35679471303562
"1760" "YGL175C" -1.57864000945365
"1761" "YLR305C" 1.06440588546178
"1762" "YIL124W" -2.65918929368546
"1763" "YOR343C" 0.0224701990452806
"1764" "YGR234W" -2.92953775137917
"1765" "YCR004C" -0.441114582666344
"1766" "YKL115C" -0.2326512954582
"1767" "YKL028W" 1.22209637422283
"1768" "YPR173C" 0.365124779168401
"1769" "YPR137W" 0.910770562775509
"1770" "YAL011W" 0.897700991070945
"1771" "YJL108C" 0.0642852015034495
"1772" "YHR039C-A" 2.93979420405553
"1773" "YLR238W" 0.702281744842276
"1774" "YNL067W" 3.44079292022514
"1775" "YLR020C" -0.776828686262441
"1776" "YEL016C" -0.603614742595696
"1777" "YEL020C" -1.72940076338121
"1778" "YPL060W" -3.53157551870197
"1779" "YER087W" -0.873185607961671
"1780" "YOL087C" -0.774889478501223
"1781" "YNL304W" 0.0447071420837054
"1782" "YHR056C" -1.10209779242037
"1783" "YNL092W" -0.469253965761433
"1784" "YPL152W" -2.44212033919279
"1785" "YKL033W" -0.981134694476373
"1786" "YJR110W" -1.20259702502378
"1787" "YLR427W" -0.189613816137392
"1788" "YLR049C" -0.943719601185781
"1789" "YGL243W" -1.97134422238769
"1790" "YBR025C" 1.69099092443636
"1791" "YNL208W" -0.81094089185467
"1792" "YER055C" -2.38121962897927
"1793" "YHR065C" 0.588340507745433
"1794" "YJR123W" 4.03397681574415
"1795" "YNL128W" -2.43253899243501
"1796" "YDR405W" 0.0319732504898015
"1797" "YGL163C" 1.30646443424445
"1798" "YMR139W" -0.643850247325341
"1799" "YJL128C" 0.77078387761185
"1800" "YJR002W" 1.86848952093833
"1801" "YDL217C" -2.10620559242417
"1802" "YPL094C" 2.28557179380205
"1803" "YOL085C" -0.451824270136708
"1804" "YJL157C" -2.76218284931731
"1805" "YER120W" 0.4689984033605
"1806" "YGL207W" 0.21835136526959
"1807" "YLR315W" -0.827869265586355
"1808" "YDR516C" -1.12877172752165
"1809" "YPL106C" 1.50862658607488
"1810" "YFR042W" -2.5998276925708
"1811" "YPR191W" -1.43021199706777
"1812" "YMR241W" 1.19971992516769
"1813" "YOR147W" 1.40043987055904
"1814" "YJL189W" -2.60147941989505
"1815" "YHR079C-A" 0.180722729475687
"1816" "YBR260C" -0.156962788269639
"1817" "YLR396C" -1.52576081458119
"1818" "YNR037C" -1.63985916300949
"1819" "YPL243W" -0.580781171478148
"1820" "YDL109C" -1.33248913303359
"1821" "YLR440C" -3.63811325717589
"1822" "YBR018C" -1.26887459047502
"1823" "YCR043C" 1.67421419456316
"1824" "YPL270W" -0.535499141124626
"1825" "YBR054W" -3.24681643642693
"1826" "YNL062C" -0.0634382621343294
"1827" "YNL164C" 1.02856552566562
"1828" "YMR298W" 0.77939956821923
"1829" "YMR003W" -3.11728454571109
"1830" "YML106W" 2.11041326723409
"1831" "YMR037C" 0.460293618712242
"1832" "YHR012W" -0.505077041906857
"1833" "YKL094W" -1.88422870938445
"1834" "YOR066W" 0.780691658691223
"1835" "YLR367W" 0.885139086126153
"1836" "YDR497C" 0.0847486203885431
"1837" "YOR129C" -2.39963987983293
"1838" "YJR147W" -0.789042803796901
"1839" "YDR409W" -0.194129544940234
"1840" "YDR041W" 0.530470762117126
"1841" "YMR272C" 0.30958507025218
"1842" "YJL039C" 1.32864285705818
"1843" "YKL143W" -0.584853563267144
"1844" "YDL081C" 3.7400196866185
"1845" "YDR307W" -2.8589198694449
"1846" "YIL019W" -0.905957839440866
"1847" "YDR390C" -0.35405948605631
"1848" "YNL041C" -1.17023430021011
"1849" "YDL201W" 1.32126340719012
"1850" "YMR028W" -0.341151801429197
"1851" "YNL200C" -0.205699185243188
"1852" "YKR041W" -2.24479962134626
"1853" "YER073W" 0.574543684101777
"1854" "YGR144W" 0.497458929480627
"1855" "YEL006W" -0.542468331191082
"1856" "YJR007W" 1.99607146503647
"1857" "YNL238W" 0.579370675818335
"1858" "YBR053C" -2.39183109657367
"1859" "YCR073W-A" 1.56961814649036
"1860" "YOR269W" -0.645393760556208
"1861" "YLL060C" -0.696034886472719
"1862" "YPL163C" -1.46036085175026
"1863" "YDR500C" 3.7952319029821
"1864" "YKL118W" 0.692961695821932
"1865" "YLL003W" -1.42208485306672
"1866" "YBR103C-A" NA
"1867" "YMR258C" -1.05345881861109
"1868" "YML069W" 1.03714962333632
"1869" "YML125C" 3.43194217507924
"1870" "YOL057W" -0.697299742413336
"1871" "YKL145W" 0.0379756005004526
"1872" "YFR030W" -0.427004860472698
"1873" "YIL150C" -1.81568053558596
"1874" "YDL126C" 0.514480578451805
"1875" "YDL006W" -2.58769297216549
"1876" "YMR025W" -3.41061174519294
"1877" "YOR227W" -1.24518125740182
"1878" "YDL233W" 0.127008972193463
"1879" "YCL057C-A" 0.359794650424122
"1880" "YOR362C" 0.872477888571714
"1881" "YMR276W" 0.716625832881015
"1882" "YOR217W" 1.18299401142008
"1883" "YGR061C" 2.94517568939341
"1884" "YML124C" -1.38384816326907
"1885" "YPL246C" -1.74823014199468
"1886" "YDL178W" 1.27160289297188
"1887" "YOR111W" -2.09299431395662
"1888" "YMR096W" 1.96846001665248
"1889" "YNL240C" -0.555433168872564
"1890" "YLR431C" -2.56674793909471
"1891" "YLR152C" -2.33452556975253
"1892" "YKL019W" -2.56992597820426
"1893" "YGR168C" -1.85066725188527
"1894" "YGR027C" 3.48676331638091
"1895" "YGL250W" 0.985420073853822
"1896" "YJL048C" -3.93713027709186
"1897" "YEL031W" 1.46430007543586
"1898" "YDL147W" -0.00963658967783603
"1899" "YJL129C" 0.022098966571237
"1900" "YKL191W" 0.135922945438819
"1901" "YDR320C-A" 0.162123743728897
"1902" "YIL099W" -1.56908465541387
"1903" "YJR135C" -1.67582944510155
"1904" "YBR102C" 0.135297887942163
"1905" "YIR013C" 0.205416772950363
"1906" "YDR144C" 0.308307511629522
"1907" "YIL094C" -1.6805514920278
"1908" "YMR032W" -1.9842321595857
"1909" "YIL002W-A" -0.842376634238531
"1910" "YPL112C" -1.5594979588344
"1911" "YAL049C" 1.46588769608229
"1912" "YMR078C" 0.358451612410503
"1913" "YJL085W" -0.785026025860132
"1914" "YKL209C" -1.60000455223684
"1915" "YKL128C" -0.830936673113367
"1916" "YMR010W" -0.451823423508761
"1917" "YBR193C" -1.12504529458477
"1918" "YCR023C" -1.20181750247953
"1919" "YHL009C" -1.25278127818259
"1920" "YDL086W" 0.361423048820358
"1921" "YOR201C" -2.42694330707865
"1922" "YPR109W" 0.0945310894274535
"1923" "YIL038C" 0.0831193031546561
"1924" "YDR001C" 0.105026812641357
"1925" "YPL137C" -0.274204644712924
"1926" "YPL233W" 0.684938153860805
"1927" "YNL269W" 0.223179347030462
"1928" "YJL004C" -2.04294516137014
"1929" "YOR286W" -0.915020593770405
"1930" "YOR315W" -0.743512461743061
"1931" "YNL010W" 2.68019312271794
"1932" "YIL087C" -3.59586178205973
"1933" "YJL070C" -0.900771495229941
"1934" "YKR100C" -1.5441008280779
"1935" "YLR388W" NA
"1936" "YNL079C" 1.06653093163085
"1937" "YHR061C" 1.10332745793553
"1938" "YLR415C" 1.47820622160757
"1939" "YHR104W" -4.14471779794482
"1940" "YLL008W" 1.5759629636453
"1941" "YPL111W" 2.21602015718899
"1942" "YBR158W" -1.26717004923674
"1943" "YGL146C" -1.03578124262534
"1944" "YER043C" 1.93161268103864
"1945" "YBR182C" -0.919433459909155
"1946" "YMR054W" 0.993396531022998
"1947" "YPR015C" -0.698359627465853
"1948" "YER026C" -0.412618501028929
"1949" "YDR264C" -1.11748932000009
"1950" "YOL036W" -0.968021392463791
"1951" "YMR231W" -0.381597511113961
"1952" "YPR100W" 0.210112781189679
"1953" "YDL139C" -1.96907495315935
"1954" "YDR095C" -1.23808037687208
"1955" "YNR033W" -1.20866866201737
"1956" "YKL149C" -0.421657414047771
"1957" "YBL093C" -0.309353373112597
"1958" "YPR122W" -0.877089283340429
"1959" "YOL009C" 1.38899256167534
"1960" "YER124C" -1.24931379060056
"1961" "YGR253C" 1.27859151524204
"1962" "YBR209W" 0.668784848619208
"1963" "YOL158C" -0.330216160857823
"1964" "YDR055W" -1.70110253348371
"1965" "YMR190C" 0.678817164988507
"1966" "YDL110C" 1.95234267237509
"1967" "YNL187W" -0.943926327072253
"1968" "YNL274C" -1.6926794724338
"1969" "YOR049C" -0.329634380171458
"1970" "YMR027W" -1.45178299663782
"1971" "YGR051C" -0.235441463966631
"1972" "YGR135W" 0.048526738608103
"1973" "YIL044C" -2.06479311939752
"1974" "YJR032W" -2.37267820902861
"1975" "YDR419W" -3.31639630205457
"1976" "YBR011C" 2.56422795712978
"1977" "YBR110W" -3.20022509946948
"1978" "YGR089W" -0.382237854587556
"1979" "YOR009W" 1.08396298064207
"1980" "YEL028W" -2.62900758141909
"1981" "YLR247C" -0.237469901710299
"1982" "YEL067C" -0.242806436583407
"1983" "YPR036W-A" -2.52640862090345
"1984" "YDR266C" -0.88760932286329
"1985" "YDR512C" 1.30049499637486
"1986" "YPL208W" -2.29411742821671
"1987" "YLR450W" 0.114930419157113
"1988" "YML051W" -0.604780094241673
"1989" "YOR319W" 0.180003585715807
"1990" "YGL117W" -1.37941932711936
"1991" "YCL014W" 0.0886554001211113
"1992" "YLR371W" 1.00075267911535
"1993" "YDL051W" 2.26138769499231
"1994" "YLL040C" -0.38548487860788
"1995" "YKR070W" 0.203229510562577
"1996" "YHR081W" -2.69429532798143
"1997" "YJL072C" -0.833064868224885
"1998" "YOR061W" 2.14945197614716
"1999" "YDR090C" -0.582873345799167
"2000" "YPL256C" 0.660422443891032
"2001" "YNL024C" 0.922323496312404
"2002" "YOR070C" -0.453063135774115
"2003" "YJL217W" -1.58742809529151
"2004" "YLR397C" 0.587740409810022
"2005" "YGL093W" -1.57006770089219
"2006" "YHL017W" 0.645731486878361
"2007" "YKL098W" -0.577299966791557
"2008" "YCR008W" 0.296596816209059
"2009" "YOR204W" 2.86799523731416
"2010" "YOR298C-A" 0.125319833603127
"2011" "YOL059W" 1.01087075079774
"2012" "YOR250C" -0.417520218836371
"2013" "YGR110W" -1.90786232181274
"2014" "YHL036W" 1.84405872500403
"2015" "YOR165W" 0.329668892371545
"2016" "YJR088C" -1.13676263836534
"2017" "YLR378C" -0.207500128522145
"2018" "YCR014C" -1.8474757355003
"2019" "YHR020W" 0.687609782658939
"2020" "YMR235C" 0.887569716967591
"2021" "YGL099W" 0.559267670826099
"2022" "YBL050W" -1.61500185255437
"2023" "YJR039W" -0.832329854864272
"2024" "YJL148W" -0.0671841369931495
"2025" "YNL185C" 1.64217531693061
"2026" "YFR036W" -1.92991923051701
"2027" "YMR067C" -3.45176012921894
"2028" "YML086C" -0.580470444160232
"2029" "YMR167W" -1.31976579696868
"2030" "YDR016C" -3.11027393385414
"2031" "YGR062C" -2.90905995346753
"2032" "YIL113W" -1.42623380283043
"2033" "YNL234W" -3.29246168288027
"2034" "YJL142C" 1.11978503164857
"2035" "YCR072C" 1.74032033315078
"2036" "YKR093W" 1.27156539059598
"2037" "YDR414C" -2.76576363983768
"2038" "YPL045W" -0.313995188668313
"2039" "YGR189C" -0.413007549157966
"2040" "YBR118W" 3.91808204544989
"2041" "YER113C" 0.214993352420989
"2042" "YDR471W" 0.192796027556971
"2043" "YCR086W" -0.761885861179408
"2044" "YOR380W" -0.20439803919452
"2045" "YHR039C" 1.12083484721115
"2046" "YFL044C" -0.437295759502029
"2047" "YIL009W" 0.843548213978763
"2048" "YNL046W" -4.33142074377706
"2049" "YDR318W" -1.68314711471204
"2050" "YLR025W" 1.22846947206001
"2051" "YOR355W" -0.145688785523447
"2052" "YDR076W" -1.28186274320772
"2053" "YFR055W" 0.796539635846428
"2054" "YDL128W" 0.522391107586611
"2055" "YHR090C" -2.76280101411802
"2056" "YDR214W" -0.922571577333371
"2057" "YPR061C" -2.72745409509302
"2058" "YGR267C" -0.00562828387147692
"2059" "YOL090W" -0.403628986377491
"2060" "YGR185C" 1.9964474413343
"2061" "YIL020C-A" 3.51827178707499
"2062" "YLR169W" 1.63282092833613
"2063" "YNL078W" -3.38400138125274
"2064" "YMR158W" 0.632177965026371
"2065" "YLR349W" -2.06454059141543
"2066" "YOR262W" -0.498555767453751
"2067" "YKR018C" -0.349436429878941
"2068" "YDR470C" 0.279298326347342
"2069" "YHR016C" -1.57759787335454
"2070" "YFL004W" -0.362388592982274
"2071" "YDL045W-A" 0.793925837017189
"2072" "YNL290W" -1.36190418941307
"2073" "YMR132C" -1.15219137872076
"2074" "YDR358W" -1.46098500557311
"2075" "YGL085W" 0.430380533176755
"2076" "YBR010W" 2.36489395619055
"2077" "YML008C" 1.83050901172583
"2078" "YGR023W" -2.82747064949533
"2079" "YLR206W" -0.708379335836908
"2080" "YKR089C" 0.00740927347059606
"2081" "YLL059C" -0.871094171364207
"2082" "YGL088W" -1.19130045871932
"2083" "YDR073W" -3.76983586266091
"2084" "YOR180C" -1.02913333858675
"2085" "YPL170W" 0.483018659577041
"2086" "YLR287C" -1.97410110603942
"2087" "YBR248C" -0.242852743524536
"2088" "YAL044W-A" 0.498750940517095
"2089" "YGR114C" 3.12204523389636
"2090" "YGL140C" -0.627391613935257
"2091" "YGR180C" 2.07055769139001
"2092" "YPL018W" -2.02681432515556
"2093" "YPL229W" -1.45577936514773
"2094" "YBR196C-A" NA
"2095" "YDR079W" 0.515482603931133
"2096" "YDR183W" -2.48461827758408
"2097" "YER118C" -0.202626665774754
"2098" "YDR205W" -0.576159012796661
"2099" "YBL067C" -0.592286072004868
